Source_Node_Index,Target_Node_Index,Source_MemberID,Target_MemberID
485,898,93734609,93734609
3833,3115,83753761,91710217
1307,1235,45847828,29577824
2945,2158,3824914,61558878
444,1503,1721182,1721182
1672,1067,60598735,60598735
4660,4964,30614666,32994327
1881,2409,83782680,42288870
3933,4864,22050395,22050395
2634,2912,88293925,88293925
1574,1700,14106652,14106652
3370,2014,31234794,31234794
4753,4862,50194235,50194235
1952,2060,825842,825842
2960,1621,72703371,5628611
139,1513,40508249,58237274
3413,3552,17461223,16989025
2014,2120,31234794,20158193
3707,3770,6241926,83990360
57,168,53239647,88062958
2951,2969,62734239,26222227
593,148,7957687,95695568
1085,4811,74161460,74161460
51,3800,93289159,93289159
2681,2556,50557340,94165703
778,867,3071212,66348349
2130,2453,7990251,26360511
3293,3083,85400514,64186512
2851,1920,60123721,60123721
3990,4179,74540117,81022944
4184,4459,4423285,4423285
3048,4191,22194761,13030060
3067,4204,8842159,8842159
2072,1135,21181910,41304691
1098,3181,1027829,1027829
2306,1073,28129655,43893505
1244,2481,91346483,80161326
4119,3017,21181910,21181910
3933,1844,22050395,22050395
2796,2169,90942953,90942953
2246,1702,55475595,54165321
3552,2906,16989025,16989025
3698,4192,72926128,20093709
3660,3671,92962693,92962693
2806,2564,62448644,62448644
4497,1135,41304691,41304691
211,4031,98631049,98631049
1835,1609,84764606,48738147
2576,3041,71166802,33339877
466,2271,64120641,64120641
2496,2752,3567800,88437458
988,1858,42932340,74511597
4367,4179,50194235,81022944
4181,4955,78569140,78569140
1521,2092,70893475,97363316
1486,1088,76947659,27243059
483,410,25691279,12204613
2241,4633,79673797,79673797
3915,4018,17393416,80770179
2549,2534,21682074,26181765
1530,3309,913845,913845
2043,2662,22428277,37989923
1523,2138,32611747,32611747
1686,3822,8403135,8403135
1958,2066,95695568,85254077
242,4899,7925479,7925479
844,803,63152059,63152059
1659,2147,53758278,29506377
816,704,23076174,50868315
4129,4886,891986,891986
2857,3037,1732941,36064709
3292,2699,42262289,42262289
305,1693,78325772,78325772
2865,3386,61648879,74401722
1944,2252,66105155,93734609
738,757,24400347,24400347
2847,1531,43464992,43464992
599,3042,2947805,50219296
4078,4547,76898873,60525759
3145,2393,4421835,4421835
884,3211,30368918,30368918
3191,294,70129787,71317342
694,835,46810524,63328670
1578,2087,95844498,95844498
4418,3834,22173108,55611572
2200,2070,59941088,5821557
125,126,40083869,67207202
1377,1508,30401654,82057926
1912,4821,33396791,33396791
570,4677,34502294,34502294
972,3445,19798766,19798766
3795,3562,90256460,90256460
3167,2007,33591109,33591109
1025,1056,19548796,96845985
2274,2958,71359896,36433448
285,263,1970790,1970790
1043,1110,99917990,65016397
2096,4120,22173108,22173108
704,3630,50868315,50868315
1077,4895,94892864,94892864
1182,4194,61131546,61131546
246,537,68918502,94848060
2450,2366,5566059,99829076
264,325,72336049,33396791
4720,4256,65699949,25631086
61,262,76444248,57789852
1358,1121,87393448,88293925
1136,1045,84260299,25384310
3035,2238,65524303,57827943
2469,3318,3223892,3223892
4609,4196,70768177,72069871
2336,1971,43916992,7212462
2986,1595,67717764,57464253
4624,4733,12854046,73918933
4474,3971,97818130,97818130
1683,4826,4327208,4327208
122,97,47737950,40345622
911,1048,77640159,20546492
1372,1406,99236382,99236382
1038,4270,54296406,5568334
4398,4363,73487618,68562779
214,625,99591486,99591486
2889,2830,31718399,51638716
948,1115,58816110,90656857
3546,885,15735910,88636381
2925,272,38491333,38491333
2608,2551,57370660,13749535
206,212,63397958,46810524
4586,4333,9492523,9492523
3001,267,39490030,39490030
2906,3413,16989025,17461223
1488,3688,37862124,37862124
631,2347,31729823,31729823
1543,1180,62909013,59751103
2349,1509,49936973,49936973
3187,2608,63595738,57370660
1552,4383,33615416,33615416
69,99,65003757,82618070
3446,3771,55611572,61216354
2534,2494,26181765,95771465
1432,1285,99751804,97856648
4477,3730,32088593,32088593
4658,4559,27688365,65003757
4575,4790,91938020,91938020
456,1676,9373450,13624371
2073,4728,75284018,75284018
2316,2271,85428500,64120641
2443,1329,66218307,66218307
3229,4187,90113241,90113241
2470,4135,42190363,18486783
2398,1815,720230,75668463
837,321,47941253,41230857
2616,3206,37956780,1961260
3299,3236,82109548,87461979
4554,4852,66599246,1477852
1582,2397,5087897,15488215
2831,2313,76008794,76008794
1799,705,94268081,47176039
1341,1059,96778499,24072562
2657,699,90324843,90324843
4966,4567,6568470,91289326
1852,2931,14468084,89909380
2397,2502,15488215,15488215
759,559,77728703,77728703
1989,3165,12474288,24191262
4012,2475,60598735,60598735
889,1837,76685778,76685778
2067,2038,56217994,47051532
173,169,53172931,71739964
3137,3443,78583328,90666973
339,875,70896650,62850300
1665,3455,73343449,73343449
1136,1421,84260299,39662930
518,325,16198505,33396791
3341,2657,90324843,90324843
3434,2619,81723326,21584660
2150,1928,39797975,28702838
1042,968,82100627,96241025
2430,1982,8147980,23128304
4486,3647,91289326,6568470
4472,3749,17796614,73894022
764,2946,49734637,33085503
406,232,90113241,90113241
1631,316,33220852,33220852
4559,4162,65003757,4442398
3396,3266,43078331,43078331
4650,3526,49919615,49919615
2506,1748,35119614,35119614
3003,2783,5065245,5302289
2872,1805,41077493,41077493
3505,3667,79646191,79646191
4998,4209,59863620,59863620
4960,1473,31123727,31123727
2785,4546,96415128,73972559
3094,3315,79527307,79527307
2948,3786,67079740,75954127
3089,756,74366730,31224380
4188,4111,49319714,49319714
198,175,16644303,16644303
2407,2119,88703349,88703349
3310,3613,54618160,54618160
529,460,16431842,28561389
818,334,68408657,68408657
340,295,8564443,43078331
3920,4067,78369634,14949527
1335,2775,891986,891986
1536,1782,25014697,77775078
464,1270,74540117,74540117
569,532,76859445,56367069
3062,2989,8862005,66599246
4028,4768,28978983,28978983
2106,1080,91315982,91315982
3339,2974,60199888,40286764
2105,1646,80557515,80557515
3010,1752,23293130,23293130
2124,3874,89058050,31528690
760,221,20082748,87685968
3327,641,2641508,2641508
1551,1208,41542028,35894303
286,301,20589599,75921370
2835,1347,65570320,65570320
1486,1493,76947659,21427782
2465,2302,82739222,22830250
1941,2073,6691184,75284018
4546,2785,73972559,96415128
1602,2378,17433680,17433680
3243,3801,53239647,53239647
4655,3186,46634724,46634724
4662,3899,880904,880904
4968,3417,22954923,22954923
4617,2665,25163028,25163028
2392,1945,95307897,95307897
3071,2004,3614940,3614940
801,3497,55778281,54753961
290,2527,80016307,80016307
427,546,62841965,85114485
1485,3900,78582654,71945328
4580,4705,27245204,81140892
1958,148,95695568,95695568
960,1046,75445835,41318743
2546,2533,9531428,19866994
2224,2253,67507435,10685063
4753,4367,50194235,50194235
4156,2162,66429352,66429352
1081,518,68562779,16198505
1155,1221,26569829,31138176
396,186,58835395,58835395
2047,4017,9043175,9043175
3031,3221,96002315,54591632
4466,2095,55569182,55569182
1653,1619,3001801,3001801
3274,2346,29767894,29767894
3840,2986,67717764,67717764
3885,19,7073947,7073947
2484,2715,19461637,25384310
1494,1747,4103875,4103875
3616,2985,8632977,8632977
4016,1872,89147754,89147754
146,4683,48032085,48032085
1509,1466,49936973,97321145
910,2635,56495931,56495931
607,611,6338813,3223892
4397,1978,57252301,57252301
3074,1884,18486783,18486783
1276,706,94308770,55522117
737,1889,56374366,70589721
3421,908,95621954,95621954
4374,2748,26599192,26599192
1879,1679,64616374,1951133
53,210,3147370,99513863
2568,2426,43735288,33398890
2403,2618,93880038,72550225
3369,1657,57894874,57894874
4919,3487,50275282,50275282
4902,1857,35055013,34890513
1497,2287,99751804,64493725
2534,2549,26181765,21682074
3664,2773,58159938,58159938
448,4122,45346961,45346961
1230,3340,5537114,5537114
1130,1941,6691184,6691184
545,1022,89420525,89420525
3162,3020,43258128,43966538
2188,3080,2541501,49493032
699,2657,90324843,90324843
2885,3422,55787795,28665584
2778,3030,62841965,22125886
2153,3207,52768708,12284995
2449,1808,73499475,93528021
3285,94,70861085,70861085
3954,3636,3072183,3072183
2478,2509,32712560,21585717
3720,4223,58091147,3637765
1072,2646,84494751,90978284
487,1727,9236630,9236630
2577,2488,98566579,67128418
282,275,37089059,26349323
1755,1885,36812288,34110795
2367,463,38148965,7599480
264,635,72336049,72336049
690,743,64662850,37031481
3644,3595,4421835,4421835
502,1217,2027158,2027158
3086,3304,91260846,42705427
489,2187,64733884,11844759
878,1962,70498422,70498422
1688,4985,54546641,54546641
20,167,67656006,67656006
2315,2114,229817,51538862
145,3545,68767648,68767648
666,507,97476418,97476418
3066,706,55522117,55522117
2238,3035,57827943,65524303
2515,3572,89554216,89554216
1217,502,2027158,2027158
248,2855,28559598,28559598
3977,3717,56860028,25731989
1434,1439,14432961,74401722
4128,3886,76367286,52924700
4386,4410,10451557,10451557
126,125,67207202,40083869
26,712,84545400,84545400
2016,2060,83227007,825842
961,1192,47095581,47095581
4352,4045,13556190,72068946
4899,242,7925479,7925479
3636,2377,3072183,60208089
277,3677,94990459,94990459
1738,1786,64632619,58107573
1975,1241,27569074,27569074
4394,4944,64367929,97098355
2169,2238,90942953,57827943
2836,2967,67431123,67431123
1195,1278,92370975,5677129
829,1157,53368910,53368910
4165,4303,56037305,369747
115,124,72703371,688384
3343,4905,91220018,76444248
694,1871,46810524,46810524
1752,3010,23293130,23293130
79,63,27936689,39970307
3671,3660,92962693,92962693
4951,674,39626764,39626764
510,515,64215660,64215660
3898,4605,76150680,76150680
3330,3101,55527478,83753761
3214,3155,55580846,55580846
1977,95,63536746,63536746
1593,1381,1325162,10274842
2463,4684,96987280,3567800
885,3546,88636381,15735910
453,2869,54514698,54514698
296,3151,7842773,38954291
3998,4139,45552137,14530227
4084,3196,40280525,14634512
2611,3764,35252118,35252118
610,574,85478632,79307938
2339,1127,20138803,20138803
1269,1442,88405139,84494751
708,880,41356004,38789659
1556,2438,52004613,68249807
671,1227,98631439,98631439
848,631,46507565,31729823
3253,2221,7762808,7762808
3127,3802,34161730,34161730
2936,3039,95489884,95489884
4839,3479,44988556,44988556
3834,4418,55611572,22173108
3254,3348,90597078,90597078
1050,765,58358632,28496203
728,714,1823341,880904
3009,2763,50557340,61410236
2966,4113,69010049,69010049
3138,3402,58816110,13244477
337,829,34110795,53368910
4050,3669,52214023,84617330
1942,3763,42181723,41426298
1130,1404,6691184,60320010
2021,1612,84764606,34610337
147,1607,91119397,11105541
4426,3956,32193999,11278444
3211,884,30368918,30368918
539,936,46965155,46965155
2932,3684,54620489,54620489
2149,2026,69016955,16662127
3818,3282,68367497,76568731
569,4225,76859445,76859445
151,265,86709,42861093
4517,4717,9894143,71574553
4037,3097,91220018,91220018
489,1758,64733884,64733884
3909,1865,94983862,6497871
2317,2778,38781844,62841965
3452,1131,79107816,79107816
4646,4080,33085503,69590043
4587,4668,91119397,91119397
104,82,76859445,50607333
546,427,85114485,62841965
3381,1830,93806090,93806090
29,4109,75227712,49020074
784,1238,27992338,12773496
1938,2085,54871328,72589470
2430,2547,8147980,19865841
988,250,42932340,25121822
1817,1795,57933822,6497871
4623,4483,42021312,42021312
3532,2938,72188011,72188011
197,394,67128205,67128205
1642,1942,18001358,42181723
1035,4913,66691366,66691366
4316,3922,42852525,42852525
2162,1685,66429352,70093674
3130,3537,92674389,78775690
3254,3832,90597078,61542904
1299,2219,20937727,20937727
2471,2440,61069779,29144385
1419,2809,53154747,53154747
379,263,38789659,1970790
4188,3858,49319714,7762808
3705,2721,99236382,53317082
1263,1249,60934677,60934677
1772,1355,1358833,44736828
572,843,61216354,65794490
4154,1766,70881420,70881420
4792,3743,89205733,89205733
2144,2166,50816329,47645459
3935,2365,14196853,23821817
2099,703,63207516,63207516
3781,1669,5087897,5087897
4555,1292,27404883,27404883
1451,1421,78352630,39662930
4699,4454,86412233,86412233
1452,4275,68184752,68184752
4958,3631,38679298,38679298
3585,3945,6565440,90330463
3237,4925,39505396,39505396
2750,4312,83499967,83499967
893,1544,49319714,96723417
1144,1126,58492465,18784531
210,53,99513863,3147370
4127,2427,42185671,42185671
4576,4505,81723326,97454515
217,214,99731361,99591486
4587,4105,91119397,91119397
1011,718,15070125,15070125
1488,1609,37862124,48738147
1008,972,13182896,19798766
1988,2161,52924700,94556244
2358,3680,15612828,35097221
2335,1747,4103875,4103875
2311,1124,53480982,17074709
3,110,56261721,1966030
3950,3935,8007847,14196853
2251,1753,84826357,84826357
3106,2267,26807351,26807351
1960,1015,25486070,25486070
3474,3188,98566579,76150680
2338,2395,91288921,68264172
4945,3153,22415743,22415743
4286,4234,48128302,58940498
2863,4202,76165809,76165809
3933,3887,22050395,52564245
3766,3481,58458320,74505166
1727,1194,9236630,81807917
4514,3869,72787518,72787518
3323,3140,87040196,96723417
912,981,91161366,37477106
4353,4180,77445014,77445014
1371,1266,14127656,21246098
4237,2019,18057896,72336049
1964,3766,58458320,58458320
3724,2437,19444100,19444100
1907,3232,28266219,28266219
2683,3453,18526446,56860028
3588,3559,891986,74099533
2941,1762,38679298,38679298
1456,3067,8842159,8842159
1890,1602,33546608,17433680
2494,2534,95771465,26181765
3441,4300,33201667,33201667
3720,3715,58091147,76836361
3738,3769,34776768,34776768
2062,4045,72068946,72068946
2716,368,80718067,28731174
4192,1495,20093709,20093709
4701,3816,29076434,29076434
4739,4108,12011489,40133191
3031,2860,96002315,81212531
1854,4281,39732146,39732146
529,583,16431842,43861844
1728,1661,55215653,55215653
2800,1944,66105155,66105155
3359,3628,89966297,77895130
1010,627,28179442,20661661
2940,1695,38789659,38789659
3146,1763,4327208,4327208
3803,4773,34500822,34500822
138,1866,14044657,14044657
2041,1074,58595677,58595677
2929,3751,67656006,90207164
1915,1901,96778499,96778499
3362,4313,67128205,28701193
534,819,83227007,83227007
4376,3130,92674389,92674389
916,1638,3208281,3208281
1329,1282,66218307,1970790
3469,2160,76062258,32983595
2304,4867,11653099,11653099
2221,897,7762808,7762808
1276,1392,94308770,66193167
2248,2491,91260846,91260846
706,1276,55522117,94308770
3075,3172,2027158,2027158
2917,371,82996102,82996102
3806,4145,29132692,16488584
1340,2087,72843366,95844498
3356,4848,21246098,64989379
2530,2591,77846945,97735414
4594,2656,92957106,92957106
857,361,90755269,25761160
1481,225,83345380,72151099
2477,486,33357604,33357604
3177,3341,76641932,90324843
355,645,831279,831279
4092,4660,30614666,30614666
1501,1631,74032946,33220852
1005,1693,913845,78325772
1447,4778,83796176,83796176
1433,450,91883324,91883324
1190,2678,26754623,74589953
1042,2514,82100627,96241025
577,2414,487452,487452
4885,4710,40285316,40285316
3793,3694,94286367,21463210
1119,3148,80402279,80402279
4878,506,44496732,44496732
1913,2191,65016397,65016397
4485,4712,71729488,6410754
3210,606,14580682,14580682
3616,2048,8632977,76383433
2289,3939,86697510,86697510
1754,1380,58084042,43861744
3715,3222,76836361,80375379
26,446,84545400,50504342
4480,2796,90942953,90942953
2649,3427,31138176,31138176
4330,3791,15547152,55215653
3017,4119,21181910,21181910
231,4527,34608950,34608950
3263,3357,40286764,12221937
1585,2281,56559788,56559788
3589,3756,70893475,70893475
519,4930,78998894,2436099
1202,5,29150144,29150144
4636,4477,53742431,32088593
2496,1909,3567800,97907592
83,3582,99139401,99139401
3015,2474,1970790,1970790
1752,2623,23293130,42185671
735,1064,50571416,8990317
1579,1685,66429352,70093674
3748,258,35457831,35457831
2416,2559,18836855,74486714
3988,4148,27688365,27688365
882,673,73299883,32132980
3620,4395,56466363,94725431
4254,2991,45049840,75446100
2652,1496,22954923,22954923
2151,3429,83677399,83677399
1043,254,99917990,52436424
1686,3329,8403135,52126269
2887,2265,14251561,14251561
683,1668,36966967,36966967
707,39,79527307,99157261
3425,2880,14543888,14543888
1274,2338,91288921,91288921
792,2069,88402712,88402712
1616,3270,1466272,74359279
1513,139,58237274,40508249
1886,2636,52898903,52898903
3546,4338,15735910,40264074
3288,1562,2805881,2805881
4297,3977,56860028,56860028
4987,4158,33390589,33390589
2800,3730,66105155,32088593
1117,3293,85400514,85400514
105,92,98623137,89909380
3973,4819,8269932,61711107
2455,1746,45388062,45388062
1612,1057,34610337,8050892
2006,2408,8675747,17207527
2071,2803,27936689,27936689
4143,4678,15647031,15647031
4606,4439,25691279,26360511
3095,4523,87072297,67128418
1395,1702,54165321,54165321
3454,440,64434621,64434621
3199,2136,46997540,46997540
2644,2786,67260033,14189728
187,2497,7860226,64834911
1603,1358,1636496,87393448
902,493,29767894,30614901
3402,3138,13244477,58816110
4369,2661,48898943,48898943
3487,967,50275282,50275282
115,113,72703371,45485047
3229,2163,90113241,90113241
1637,3342,45430792,45430792
1466,1245,97321145,73349254
1951,2943,44660893,44660893
1395,776,54165321,54165321
4081,4594,96241291,92957106
674,4951,39626764,39626764
3249,3017,16183509,21181910
2946,764,33085503,49734637
2636,1999,52898903,38690364
3804,3010,93402336,23293130
4523,4912,67128418,14580682
3835,4309,48007546,48007546
4931,1997,76109820,56525099
4904,4523,67128418,67128418
